행정구역별,산업별,종사자규모별,항목,단위,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년
광주광역시,금융 및 보험업(64~66),10 - 19명,종사자수,명,4436,4461,4850,4778,4486,4546,4753,5065,4985,5014
광주광역시,금융 및 보험업(64~66),20 - 49명,사업체수,개,265,295,289,257,275,276,265,270,244,211
광주광역시,금융 및 보험업(64~66),20 - 49명,종사자수,명,8450,9194,9152,7993,8497,8590,8111,8500,7349,6580
광주광역시,금융 및 보험업(64~66),50 - 99명,사업체수,개,78,71,75,53,48,62,56,57,55,66
광주광역시,금융 및 보험업(64~66),50 - 99명,종사자수,명,5009,4705,4846,3493,3098,3813,3456,3551,3455,4120
광주광역시,금융 및 보험업(64~66),100 - 299명,사업체수,개,24,24,13,20,13,14,13,11,15,12
광주광역시,금융 및 보험업(64~66),100 - 299명,종사자수,명,3707,3324,1849,2712,2175,2342,1920,1587,2015,1674
광주광역시,금융 및 보험업(64~66),300 - 499명,사업체수,개,1,1,4,1,1,0,1,2,3,1
광주광역시,금융 및 보험업(64~66),300 - 499명,종사자수,명,0,0,1539,0,0,0,0,0,1282,0
광주광역시,금융 및 보험업(64~66),500 - 999명,사업체수,개,0,1,0,1,1,2,2,2,2,2
광주광역시,금융 및 보험업(64~66),500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,금융 및 보험업(64~66),1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
광주광역시,금융 및 보험업(64~66),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,부동산업(68),계,사업체수,개,2739,2874,3114,3283,3598,3844,4283,4680,5149,5575
광주광역시,부동산업(68),계,종사자수,명,12000,12450,13300,14131,15281,15833,17337,17818,19153,18264
광주광역시,부동산업(68),1 - 4명,사업체수,개,2137,2288,2475,2589,2889,3142,3549,3921,4337,4682
광주광역시,부동산업(68),1 - 4명,종사자수,명,3553,3839,4316,4332,4708,4912,5760,6085,6591,6907
광주광역시,부동산업(68),5 - 9명,사업체수,개,338,353,389,411,424,419,442,445,479,535
광주광역시,부동산업(68),5 - 9명,종사자수,명,2240,2370,2545,2645,2780,2765,2899,2930,3111,3331
광주광역시,부동산업(68),10 - 19명,사업체수,개,201,180,194,217,208,207,226,245,253,275
광주광역시,부동산업(68),10 - 19명,종사자수,명,2574,2291,2459,2762,2708,2671,2923,3168,3352,3463
광주광역시,부동산업(68),20 - 49명,사업체수,개,50,42,45,53,64,65,54,57,66,71
광주광역시,부동산업(68),20 - 49명,종사자수,명,1259,1041,1138,1346,1661,1640,1405,1394,1700,1790
광주광역시,부동산업(68),50 - 99명,사업체수,개,6,5,5,7,9,3,6,5,5,5
광주광역시,부동산업(68),50 - 99명,종사자수,명,371,434,378,537,692,242,444,364,371,325
광주광역시,부동산업(68),100 - 299명,사업체수,개,4,4,4,4,2,6,2,4,7,6
광주광역시,부동산업(68),100 - 299명,종사자수,명,550,699,613,585,0,1196,0,839,1177,938
광주광역시,부동산업(68),300 - 499명,사업체수,개,2,0,0,0,0,0,2,1,0,0
광주광역시,부동산업(68),300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,부동산업(68),500 - 999명,사업체수,개,1,2,2,2,0,0,0,0,0,0
광주광역시,부동산업(68),500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,부동산업(68),1000명 이상,사업체수,개,0,0,0,0,2,2,2,2,2,1
광주광역시,부동산업(68),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",계,사업체수,개,2087,2226,2404,2543,2804,2978,3016,3071,3238,3490
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",계,종사자수,명,14242,13473,14273,15128,15977,16818,17740,17602,19249,20598
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,사업체수,개,1403,1482,1610,1683,1886,2033,2042,2071,2199,2407
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,종사자수,명,3254,3409,3537,3652,3998,4284,4439,4391,4657,5224
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,사업체수,개,439,478,546,589,627,638,651,655,663,691
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,종사자수,명,2726,3029,3443,3659,3930,4059,4204,4187,4198,4339
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,사업체수,개,151,173,147,166,185,192,202,221,238,235
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,종사자수,명,2043,2307,1965,2124,2410,2537,2697,2848,3053,3084
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,사업체수,개,60,65,69,76,77,85,93,97,109,121
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,종사자수,명,1843,1956,1994,2341,2237,2552,2707,2690,3196,3529
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,사업체수,개,23,23,25,21,20,21,16,17,15,22
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,종사자수,명,1616,1511,1630,1436,1305,1336,1048,1136,1024,1453
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,사업체수,개,9,4,5,6,7,7,10,8,11,12
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,종사자수,명,1272,659,844,971,1154,1118,1497,1211,1609,1837
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,사업체수,개,0,0,1,1,1,1,1,1,2,1
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,사업체수,개,2,1,1,1,1,1,1,1,1,1
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",1000명 이상,사업체수,개,0,0,0,0,0,0,0,0,0,0
광주광역시,"전문, 과학 및 기술 서비스업(70~73)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,사업체수,개,1602,1702,1826,1944,2135,2095,2162,2195,2224,2319
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,종사자수,명,22507,21992,23164,24236,25250,27767,29871,31007,30822,31600
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,사업체수,개,1172,1243,1343,1394,1592,1504,1562,1602,1619,1658
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,종사자수,명,2213,2370,2614,2651,3073,2859,3102,3172,3160,3563
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,사업체수,개,129,141,185,224,208,205,214,218,238,270
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,종사자수,명,807,919,1171,1414,1323,1366,1391,1412,1513,1788
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,사업체수,개,99,104,96,111,116,135,141,118,120,141
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,종사자수,명,1409,1442,1298,1482,1535,1842,1933,1629,1615,1923
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,사업체수,개,94,127,105,122,121,152,136,153,139,142
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,종사자수,명,2906,3978,3217,3733,3598,4692,4174,4898,4140,4442
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,사업체수,개,56,45,43,44,48,48,54,50,55,56
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,종사자수,명,3905,3109,2934,3079,3330,3388,3786,3368,3908,3744
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,사업체수,개,42,31,42,38,37,35,35,37,35,33
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,종사자수,명,6950,5264,6652,6739,5793,6511,5508,6556,6269,5855
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,사업체수,개,8,8,9,8,9,12,14,11,12,15
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,종사자수,명,3040,3070,3401,3162,3526,4704,5206,4357,4667,5593
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,사업체수,개,2,3,3,3,4,4,6,4,4,2
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,종사자수,명,0,1840,1877,1976,3072,2405,4771,2942,2642,0
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,사업체수,개,0,0,0,0,0,0,0,2,2,2
광주광역시,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",계,사업체수,개,251,254,257,263,262,269,269,267,264,270
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",계,종사자수,명,16949,15283,15552,15787,15954,16085,17285,18531,17945,19290
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,사업체수,개,11,14,17,19,17,12,15,16,16,15
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,종사자수,명,20,35,40,39,44,34,45,46,44,41
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,사업체수,개,58,46,44,45,39,40,36,28,17,18
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,종사자수,명,452,359,334,358,297,315,287,225,127,134
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,사업체수,개,64,79,84,80,90,95,88,93,104,95
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,종사자수,명,850,995,1058,1027,1175,1219,1159,1258,1496,1347
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,사업체수,개,68,64,65,70,66,67,79,76,71,84
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,종사자수,명,1877,1854,1985,2019,1908,2022,2411,2356,2176,2550
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,사업체수,개,17,19,13,15,16,22,19,19,21,23
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,종사자수,명,1144,1211,842,1083,1127,1478,1325,1256,1485,1706
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,사업체수,개,17,17,20,19,20,19,17,19,20,21
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,종사자수,명,2894,2871,3232,2931,3281,3078,2561,2795,2972,3505
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,사업체수,개,9,8,8,9,8,9,9,8,6,4
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,종사자수,명,3244,2762,2984,3322,3014,3434,3592,2967,2107,1411
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,사업체수,개,5,5,5,5,5,3,4,4,7,7
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,종사자수,명,3264,2994,3934,3781,3816,2258,3545,2578,4565,4478
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,사업체수,개,2,2,1,1,1,2,2,4,2,3
광주광역시,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,종사자수,명,0,0,0,0,0,0,0,5050,0,4118
광주광역시,교육 서비스업(85),계,사업체수,개,6587,6754,6802,6899,6756,6603,6702,6941,6985,7042
광주광역시,교육 서비스업(85),계,종사자수,명,48112,48294,49101,49873,49357,50523,50593,51669,52745,53909
광주광역시,교육 서비스업(85),1 - 4명,사업체수,개,5379,5517,5526,5572,5443,5245,5351,5509,5475,5493
광주광역시,교육 서비스업(85),1 - 4명,종사자수,명,9536,9791,9860,9854,9611,9059,9335,9965,9838,10074
광주광역시,교육 서비스업(85),5 - 9명,사업체수,개,554,617,632,680,656,663,667,707,760,795
광주광역시,교육 서비스업(85),5 - 9명,종사자수,명,3498,3963,3960,4295,4123,4133,4269,4473,4873,4969
광주광역시,교육 서비스업(85),10 - 19명,사업체수,개,213,188,212,196,217,230,220,245,276,271
광주광역시,교육 서비스업(85),10 - 19명,종사자수,명,2778,2411,2746,2532,2918,3036,2895,3200,3567,3518
광주광역시,교육 서비스업(85),20 - 49명,사업체수,개,177,171,154,180,167,179,187,203,201,197
광주광역시,교육 서비스업(85),20 - 49명,종사자수,명,5758,5592,4964,5730,5487,5633,6174,6417,6532,6248
광주광역시,교육 서비스업(85),50 - 99명,사업체수,개,231,232,243,236,236,249,247,242,238,244
광주광역시,교육 서비스업(85),50 - 99명,종사자수,명,16220,16327,17066,16616,16299,17382,17131,16351,16680,16879
광주광역시,교육 서비스업(85),100 - 299명,사업체수,개,24,20,27,26,28,28,20,25,26,32
광주광역시,교육 서비스업(85),100 - 299명,종사자수,명,3258,2738,3645,3554,3727,3964,2844,3420,3622,4312
광주광역시,교육 서비스업(85),300 - 499명,사업체수,개,4,3,3,4,4,4,5,6,6,7
광주광역시,교육 서비스업(85),300 - 499명,종사자수,명,1712,1044,1069,1698,1441,1586,1756,2208,2329,2581
광주광역시,교육 서비스업(85),500 - 999명,사업체수,개,3,4,3,3,3,3,3,2,1,1
광주광역시,교육 서비스업(85),500 - 999명,종사자수,명,1845,2361,1824,1867,1845,1923,1971,0,0,0
광주광역시,교육 서비스업(85),1000명 이상,사업체수,개,2,2,2,2,2,2,2,2,2,2
광주광역시,교육 서비스업(85),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,보건업 및 사회복지 서비스업(86~87),계,사업체수,개,3656,3822,4053,4214,4396,4397,4680,4887,4891,5010
광주광역시,보건업 및 사회복지 서비스업(86~87),계,종사자수,명,38051,41083,45905,48654,51609,53241,60463,65042,68462,73598
광주광역시,보건업 및 사회복지 서비스업(86~87),1 - 4명,사업체수,개,2035,2109,2014,2112,2221,2132,2167,2193,2171,2204
광주광역시,보건업 및 사회복지 서비스업(86~87),1 - 4명,종사자수,명,6315,6529,6077,6333,6623,6204,6460,6376,6188,6220
광주광역시,보건업 및 사회복지 서비스업(86~87),5 - 9명,사업체수,개,899,922,1159,1184,1174,1254,1362,1463,1462,1456
광주광역시,보건업 및 사회복지 서비스업(86~87),5 - 9명,종사자수,명,5718,5993,7250,7389,7429,7907,8548,9264,9241,9208
광주광역시,보건업 및 사회복지 서비스업(86~87),10 - 19명,사업체수,개,434,469,494,496,545,545,609,652,640,684
광주광역시,보건업 및 사회복지 서비스업(86~87),10 - 19명,종사자수,명,5660,6100,6527,6596,7170,7144,8000,8604,8382,9165
광주광역시,보건업 및 사회복지 서비스업(86~87),20 - 49명,사업체수,개,175,207,244,273,295,302,347,359,386,422
광주광역시,보건업 및 사회복지 서비스업(86~87),20 - 49명,종사자수,명,5143,6235,7044,7818,8460,8748,10195,10449,11564,12850
광주광역시,보건업 및 사회복지 서비스업(86~87),50 - 99명,사업체수,개,67,66,87,83,90,78,91,112,117,120
광주광역시,보건업 및 사회복지 서비스업(86~87),50 - 99명,종사자수,명,4661,4747,6174,5954,6492,5635,6422,7638,8284,8675
광주광역시,보건업 및 사회복지 서비스업(86~87),100 - 299명,사업체수,개,41,44,50,60,65,80,97,100,104,112
광주광역시,보건업 및 사회복지 서비스업(86~87),100 - 299명,종사자수,명,6113,6721,7688,9022,10016,12293,14928,15847,16601,18399
광주광역시,보건업 및 사회복지 서비스업(86~87),300 - 499명,사업체수,개,1,1,1,2,2,2,3,4,7,8
광주광역시,보건업 및 사회복지 서비스업(86~87),300 - 499명,종사자수,명,0,0,0,0,0,0,1128,1468,2535,2979
광주광역시,보건업 및 사회복지 서비스업(86~87),500 - 999명,사업체수,개,3,2,2,2,2,2,2,2,2,2
광주광역시,보건업 및 사회복지 서비스업(86~87),500 - 999명,종사자수,명,2317,0,0,0,0,0,0,0,0,0
광주광역시,보건업 및 사회복지 서비스업(86~87),1000명 이상,사업체수,개,1,2,2,2,2,2,2,2,2,2
광주광역시,보건업 및 사회복지 서비스업(86~87),1000명 이상,종사자수,명,0,0,0,0,0,0,0,0,0,0
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,사업체수,개,3856,3865,3917,3895,3727,3576,3952,4188,4239,4282
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,종사자수,명,9319,9590,10277,10760,10322,10516,12088,12493,13327,13868
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,사업체수,개,3697,3651,3641,3544,3405,3228,3532,3747,3736,3741
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,종사자수,명,6570,6326,6348,6085,5799,5513,6248,6434,6540,6751
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,사업체수,개,97,144,203,265,244,257,322,345,381,421
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,종사자수,명,612,892,1257,1631,1512,1580,1998,2121,2327,2584
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,사업체수,개,31,34,36,46,38,47,48,47,71,69
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,종사자수,명,415,442,475,598,492,606,609,616,875,845
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,사업체수,개,22,27,28,28,30,28,34,30,29,35
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,종사자수,명,690,827,926,870,967,873,1037,921,864,1096
광주광역시,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,사업체수,개,7,7,5,8,6,10,8,11,13,7
