Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Togo,TGO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.76399065,10.33145285,9.885032046,12.02792736,12.16142217,11.40605981,10.98624771,10.23455903,10.2385179,9.456367598,15.76796516,18.95843535,20.3332197,18.32628429,14.08220903,21.70808837,22.4372974,17.80104635,18.81720467,25.46916151,22.36568174,19.0822181,19.11111552,17.23783409,15.74251134,13.05109436,17.55579746,18.03409635,13.46523488,13.76035735,14.20053797,17.52135498,12.37263995,16.08880276,13.15453996,12.1222256,12.01888444,10.29841651,10.86007543,9.7279476,12.48658632,13.4382823,10.57578852,10.85798489,11.03509037,13.00166011,14.99835576,13.62726143,12.45385736,11.45161564,13.36283457,16.90079024,15.30212759,15.07952348,16.54294306,17.989406,17.13243543,18.94319132,18.42866876,15.98858621,
Thailand,THA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.135121699,8.805470032,9.089580233,9.388906912,9.244207216,9.129158556,8.45840004,8.83356086,10.06917847,10.09456922,11.24694712,11.52281613,10.91828345,9.741107754,9.342764839,10.3165188,10.96940818,10.63767019,11.18045856,11.95169111,12.29210768,12.75810258,13.0906674,12.87496365,13.16708305,13.52796941,12.75493035,11.32568118,10.0467752,9.520665416,9.404615131,9.220608197,9.897969252,11.00126064,11.05226492,11.25060283,11.58426113,12.08383312,13.06449167,13.5690524,13.57596522,13.47449701,13.17238453,12.9255475,13.11369024,13.65362337,13.50226245,13.92594847,14.34195099,15.98005191,15.80081503,16.14178096,16.3529827,16.36348545,16.91636494,17.12117244,16.86347082,16.28157231,16.15207828,16.13414071,
Tajikistan,TJK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90761746,17.41237624,15.80659026,16.8229572,16.50586646,9.518618941,9.926096654,8.290675547,8.659010063,8.598826771,8.264268913,11.78473562,14.60050509,11.10420773,8.90397051,9.333596883,12.46237002,11.32670366,13.65330833,12.84181942,13.29732523,14.03984078,14.99028067,14.08833846,17.82913055,,,
Turkmenistan,TKM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,22.22222222,21.42857143,23.33333333,22.03389831,,10.77844311,8.486238532,11.93251534,7.776774194,17.86678668,19.07824223,15.4574919,18.51426383,14.67202884,12.91998232,14.00555509,13.91899214,14.64643637,11.70839139,9.848148148,7.03052355,7.441287254,7.128429819,6.631458921,5.941048514,6.062857501,6.583954081,7.40788035,7.378188423,7.79708005,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.71016856,10.68912628,10.04549807,10.45460438,9.573512442,9.50234577,9.96005511,9.99984758,9.881861755,9.815035521,10.2988634,10.53214112,10.54875373,10.54552254,10.43792793,11.24270231,11.01478833,10.52327555,10.79793394,10.75086769,10.28794372,10.6325385,11.05267708,10.38043733,9.477739646,10.07060015,10.50218371,10.3129015,10.38278998,11.45733704,12.88815836,12.43282287,12.27058283,13.36171557,12.58166338,14.55901685,13.99003965,14.63958285,15.03084676,15.27545848,14.60273415,15.15703571,15.16770983,14.87882848,14.33833491,14.4465509,14.4949707,14.57490009,14.65531113,15.80930901,15.2110909,15.08470778,15.24541324,15.57568183,15.90481532,16.50285301,16.67997811,16.535548,16.41140894,16.41060483,
Timor-Leste,TLS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.2617883,136.3464183,147.7333479,102.2715321,77.87038363,52.64120894,82.41544659,105.1921415,111.6027829,115.9325673,103.1732078,88.6693162,85.13062961,62.34587337,65.67633614,58.79089003,55.26632419,54.62124613,56.409544,47.41543157,
Middle East & North Africa (IDA & IBRD countries),TMN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.68184128,14.26495631,13.17459479,13.99244965,14.81405167,15.40045184,16.00888728,16.1307218,17.08132796,17.69684069,18.3866095,19.53345063,20.01533049,19.18839064,19.46995163,21.29581487,20.75342869,19.36704404,20.54046763,18.27911189,18.44055563,20.58738089,19.96867599,19.89171802,18.41831322,18.28133084,18.91703955,18.008704,17.97555875,16.1445559,13.6154081,13.84417795,12.83470423,13.94689215,13.77310751,13.65343112,12.75530795,13.52281353,15.21713389,13.64069419,13.75242339,14.36266561,14.40240234,13.31121274,14.61601905,13.83463818,13.23917159,12.47868217,12.30685079,14.10599628,13.744056,13.7356872,13.64081766,13.9254353,14.12712285,15.89461709,16.0238822,15.46828038,14.41681579,14.32049894,
Tonga,TON,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,12.99296469,19.16773805,15.29416732,14.71411854,14.92050622,14.82906805,14.02433395,16.90226006,14.30009325,15.82412479,15.96432475,15.78694582,16.65680702,16.29052804,17.41173833,19.13071842,20.4338086,18.94314403,17.67464914,15.80886217,16.33760731,17.38597061,18.82369089,18.19614788,18.55837625,17.98051792,19.28943751,16.89999622,16.84810784,16.08042327,15.60896743,21.16623795,18.23414497,18.64307056,20.19557178,18.17565263,17.68360006,18.9309203,,,,,,,,
South Asia (IDA & IBRD),TSA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.08562572,7.306702367,8.066578191,8.878631894,8.518288256,9.149591584,9.515874116,8.767186911,8.948778997,9.136354604,9.413098037,9.824679129,9.677847288,8.488515453,8.568291962,9.20060239,9.533045232,9.112083072,9.278676728,9.69486472,9.43333128,9.287170197,9.782699681,9.820612055,10.08740303,10.59738457,11.16877143,11.53288322,11.45662778,11.57468163,11.15331575,10.9139482,10.65143537,10.76192012,10.21149092,10.30665842,10.21277417,10.7095374,11.36297195,11.46247038,11.09766721,10.85517297,10.6481846,10.29714055,9.881181234,9.835859956,9.736242037,9.725674558,10.27805504,11.13658674,10.51096432,10.51849001,10.2474945,9.983123294,10.11812299,10.15257823,10.10790724,10.46404165,10.82262603,11.58562021,
Sub-Saharan Africa (IDA & IBRD countries),TSS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,11.04284014,11.28591642,11.13128655,11.70694497,12.28434857,12.80300437,13.05714269,12.27184541,12.00192072,12.449128,12.64995049,13.14928993,13.31474591,12.84337184,11.60061639,11.81806304,12.03543385,12.22856658,11.89232594,12.01469328,13.22332557,12.74593086,13.21494894,13.63350755,13.5461445,12.84313749,13.89784757,14.04011616,14.6197001,14.28873939,14.37531028,14.15255951,14.51871059,14.12041644,13.62886687,13.51474512,13.10493232,13.27134027,13.23826857,
Trinidad and Tobago,TTO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,15.18354795,14.45562672,13.85964912,17.13972087,17.43945659,16.8607729,15.660463,14.57611241,15.14809346,13.2252229,14.61467785,15.16295913,16.18230759,16.34928942,15.20876112,14.46688321,14.79336857,16.52235451,16.91924984,16.87043853,17.04116381,17.77554327,16.94771819,16.58314666,17.26295373,16.35677765,16.57106278,16.00125494,16.25792744,16.32877613,16.28918941,15.55099836,16.337596,16.42855704,16.27473747,16.67125331,16.57159057,17.22662258,17.20110931,16.92234015,16.91934752,16.70866324,16.50747742,16.13416854,16.63116168,16.6170535,18.00062643,18.2194717,18.64457755,18.69365637,19.54360124,20.49304481,20.88703815,19.95155223,20.51965392,
Turkey,TUR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.370044053,9.318497914,9.838107098,9.442060086,9.840954274,10.30640669,9.929078014,10.15625,9.968253968,9.817351598,10.58524173,11.46391753,10.75752335,11.23626374,10.52843889,11.01458269,11.41885326,12.23137366,12.12466022,11.74903711,11.5531679,9.840526516,9.943577133,9.388168965,8.335644244,7.515493439,7.588005317,7.822873883,7.612643113,9.343364248,10.96101819,12.41925109,12.92501701,12.8938666,11.65736759,10.7858027,11.57077274,12.2593918,10.61322318,12.66856217,11.9286572,12.64592114,12.83566601,12.59041885,12.31520052,12.18597482,12.9075277,13.38969047,13.59629254,15.65785942,14.87455791,13.60035517,14.12612289,14.01838471,14.01997976,13.80517246,14.73321297,14.38025542,14.68642098,15.52729281,
Tuvalu,TUV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77443652,18.93870141,19.63795316,19.38643992,17.1171712,11.52249628,11.5544152,8.284477445,8.228939601,7.835590025,7.851180075,8.003682346,8.864388408,10.37831539,11.47590294,11.91804324,11.88982545,13.10926454,11.31759622,12.33305674,10.3622039,9.696879402,10.4270135,10.04523726,9.867791339,9.927294507,9.066505964,8.496345567,,,
Uganda,UGA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.843761616,8.472890265,9.471516815,8.697312172,8.623745462,9.860715416,10.07564297,10.6817195,10.75573549,10.66251348,,,,,,,,,,,,,11.18254879,10.20681446,10.97626409,14.49369623,9.012870819,7.960914215,8.105272799,6.971637878,7.511046726,8.839458382,9.657612969,11.15056335,11.74518836,11.17829378,11.7569346,13.29077143,12.86694627,12.86425888,14.5043244,15.58184486,16.7924697,15.74505335,13.88730227,14.49276339,14.1023118,12.89303481,11.21088681,6.613731234,8.30913263,15.46420552,7.627215125,7.128693354,7.460938311,8.993149656,7.383651489,8.00943503,8.639926556,8.820223818,
Ukraine,UKR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3414173,16.51409083,17.39914507,17.55898862,15.98335503,19.36160445,21.26964733,21.75934451,27.39891833,24.607915,19.82950271,20.91844535,18.67876524,17.51052795,18.09842596,16.71752094,17.36402575,17.55447719,17.03255572,16.98487326,19.17817227,19.38803683,17.36219712,18.64973172,18.5825397,18.66577605,18.92414752,18.60204321,20.66505981,20.77003401,19.91592034,
Upper middle income,UMC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.37492992,12.28605128,11.09971887,11.72828053,11.14078615,10.71572485,11.16373059,10.59096581,10.69297822,10.94564561,11.18881734,11.74615939,11.81479155,11.56527405,11.63419572,12.06982391,12.43756047,12.19874717,12.62195625,12.77836871,12.71741091,12.72839156,12.8749554,12.90739013,12.93646506,12.79477747,12.8127839,12.18712931,12.40568055,13.29226835,14.01278578,13.70989744,13.54181009,14.5248281,13.89379121,14.1012008,13.87984133,14.52080543,14.90463216,15.14364677,15.1579138,15.43379821,15.47595855,15.03428675,14.62106264,14.62865617,14.66644365,14.58710012,14.6159905,15.6963671,15.11886885,15.11206416,15.44064487,15.68956911,15.72104279,16.14627943,16.35894064,16.19198807,16.13422778,16.25022261,
Uruguay,URY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.275862069,10.22727273,13.40206186,12.87553648,13.43283582,13.84335155,13.23076923,14.13237925,13.17997294,15.04727419,16.67924528,16.83424303,13.07864395,10.71218364,15.03873208,14.01466313,14.39706708,12.73568869,12.83502558,11.98255416,12.452822,14.44309339,15.70432388,14.53063086,13.59333963,14.44705351,14.32827708,13.22436161,12.17722816,12.34240306,12.09731814,11.96184233,11.5840772,12.17544881,11.87145492,11.83920081,12.8109852,11.04162634,10.89804101,12.19134739,12.35604873,12.49204211,12.34779435,11.98908858,11.00501856,10.935458,11.28526386,11.48018317,12.21308649,12.94379407,12.64589595,12.76045865,13.27383449,13.52242978,13.69639301,13.83580999,14.51852541,14.53591524,14.64008867,15.00295762,
United States,USA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,17.96184302,17.9387904,17.62928912,16.77627517,17.1626728,17.61079563,16.7879783,16.38796902,15.76671873,15.4036373,15.87683788,15.81023884,16.58385143,16.38378575,15.72037736,15.91710861,16.11459526,16.00120695,15.66816985,15.62379688,15.90077315,16.31756983,16.07868746,15.64526893,15.20605343,14.94477109,14.52832002,14.22932383,13.98689648,14.03725612,14.02601,14.52861414,15.04186143,15.2465423,15.16888067,15.05529773,15.00831936,15.2147973,15.98871018,16.82202413,16.7431575,16.16046899,15.53360411,15.08506851,14.63681201,14.30820461,14.21779648,14.05120294,14.04891425,13.97389268,
Uzbekistan,UZB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25430037,37.26128499,30.09513299,32.013562,30.83021924,20.49937041,20.50060798,20.6003777,18.69999386,18.50001015,18,17.4,16.2,15.90000251,15.29806058,15.60908123,15.92848821,15.4712044,13.3319455,12.74411183,13.12000227,14.12792355,13.96860427,14.34039737,14.89370967,13.21752576,14.06113634,16.38434106,
St. Vincent and the Grenadines,VCT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.46655759,11.35139136,11.28027096,12.05399863,11.13168897,11.48213579,11.99944326,12.08888889,12.21525855,12.75392693,12.27621336,13.20942931,13.37403662,12.68180143,11.03622788,13.0283324,14.18181549,14.2941184,13.79468828,12.94988375,13.36182784,14.4538372,14.15311672,13.75786597,9.977218191,10.10851205,10.82320738,9.881680765,10.18846124,9.249848215,8.143784323,9.341249294,8.887026765,8.268628907,6.993986978,6.892789298,4.850793279,13.53219266,13.46771528,12.3169724,12.44978451,14.23723891,13.00735479,12.87077696,11.95591617,11.05590422,11.71067812,12.47106949,11.85800259,13.70029943,11.20953884,11.51779501,12.19195822,12.38882101,14.60335378,,,,,,
British Virgin Islands,VGB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.846794899,12.33941143,8.08791902,5.763941598,7.328637003,8.255010206,8.187704245,8.352570983,8.130781225,7.62374071,6.785233859,6.41826259,6.329382188,6.232244915,6.320065597,6.390962202,5.465201898,5.532774724,5.55411628,5.625083924,5.778407417,5.992738995,5.911154438,5.927185365,6.155855794,6.265109745,6.333263532,6.509513222,6.508302578,6.470056287,6.460634703,
Vanuatu,VUT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,25.27670372,20.44030722,21.12382081,31.37591084,28.57641069,32.26521708,34.95016611,33.55744125,32.08756652,28.46351835,27.60382417,24.82099177,25.01159897,25.85740072,25.09557418,24.74153043,26.95205479,19.49313422,20.18417197,21.57083803,20.79805561,20.51227321,16.63885317,16.32270657,15.06506874,14.55687402,15.63162117,17.14386381,16.21244339,17.27606382,18.89062316,17.93913056,16.91638473,16.26320858,14.93003325,,,,,,
World,WLD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,14.69989867,15.1232699,15.15439397,14.85086198,15.23865783,16.18299936,16.01614722,15.85833614,15.87565953,15.7609699,16.03957812,16.22418276,16.59295921,16.55950048,16.27955872,16.31489779,16.34923625,16.15732657,15.82468528,15.91980755,16.22142305,16.51761991,16.52824354,16.67221223,16.293374,16.17081515,16.00515273,16.01756309,16.09377923,16.17536998,16.10042618,16.43150018,16.72903985,16.75889058,16.53563245,16.48848444,16.4159879,16.35608351,16.74812245,17.97797238,17.65239624,17.42224148,17.36681606,17.33034044,17.22369137,17.22929869,17.22757011,17.03890815,17.03345423,16.88650192,
Samoa,WSM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.28178964,37.97211866,23.99063166,23.43235444,21.39712357,18.4530809,16.99289173,16.41684686,16.4084507,16.66008931,16.64624022,16.21860098,16.35204311,15.39349061,14.06731355,13.44891564,14.02149834,14.15277412,
"Yemen, Rep.",YEM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.314359638,9.569798068,10.49423394,9.998514337,10.89068826,11.10424901,11.11614731,10.8322325,11.12886549,11.37994327,11.90331408,12.90655298,12.07820685,11.11165765,11.43542583,12.8716384,13.57881178,13.04987411,13.80803582,13.74976823,12.96806338,13.68927767,15.37820159,15.07855016,16.77767651,17.08739634,17.52425643,18.29942497,17.78390894,17.73676875,18.56133204,18.65856331,18.96576437,19.64118081,19.79856237,18.11765123,19.14527167,19.29195283,18.9117688,18.58082571,18.38693724,18.53406414,18.80519032,19.05788804,19.15756425,19.47818947,18.15352832,17.81401487,18.6579251,19.86448015,20.22963791,19.86224027,20.25992838,20.57498034,20.79567733,20.45438832,20.79198268,20.79900223,21.28224241,21.2957369,
Zambia,ZMB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37963703,10.24575483,11.89744314,12.18435086,14.52389361,14.78059341,16.0718742,13.72079524,12.70862905,17.68419932,
Zimbabwe,ZWE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.54795941,11.61130669,12.05516349,12.86639885,11.70375915,11.23806442,12.01109109,11.81994013,12.18171886,11.18541386,10.98723107,10.81570372,10.4101333,10.9053623,11.17339192,12.05545526,13.8570716,16.35215212,17.9577537,17.90425822,18.51156158,16.19444221,18.59331557,17.29293552,20.04020418,20.20340806,20.64802101,23.36562736,27.48708182,18.69041137,19.44613325,16.11972169,24.15807029,14.94707353,16.69380286,18.01296075,16.93983475,16.31507613,15.7840506,17.79089194,24.26534512,17.69269199,17.9235184,17.91626282,21.0006276,15.21127134,5.882665109,3.20817462,2.047121468,9.442600019,15.31562372,18.77391904,20.00595693,18.43869736,19.56028348,18.87751257,18.12393762,21.65143484,25.61874134,,
